file_path,audio_file_name,emotion,intensity,statement,repetition,actor_id
/content/audio_speech_actors_01-24/Actor_13/03-01-02-02-02-01-13.wav,03-01-02-02-02-01-13.wav,2,2,2,1,13
/content/audio_speech_actors_01-24/Actor_13/03-01-05-02-01-01-13.wav,03-01-05-02-01-01-13.wav,5,2,1,1,13
/content/audio_speech_actors_01-24/Actor_13/03-01-06-01-01-02-13.wav,03-01-06-01-01-02-13.wav,6,1,1,2,13
/content/audio_speech_actors_01-24/Actor_13/03-01-06-01-02-01-13.wav,03-01-06-01-02-01-13.wav,6,1,2,1,13
/content/audio_speech_actors_01-24/Actor_13/03-01-07-01-01-01-13.wav,03-01-07-01-01-01-13.wav,7,1,1,1,13
/content/audio_speech_actors_01-24/Actor_13/03-01-02-01-01-02-13.wav,03-01-02-01-01-02-13.wav,2,1,1,2,13
/content/audio_speech_actors_01-24/Actor_13/03-01-04-01-01-02-13.wav,03-01-04-01-01-02-13.wav,4,1,1,2,13
/content/audio_speech_actors_01-24/Actor_13/03-01-07-01-01-02-13.wav,03-01-07-01-01-02-13.wav,7,1,1,2,13
/content/audio_speech_actors_01-24/Actor_13/03-01-05-02-01-02-13.wav,03-01-05-02-01-02-13.wav,5,2,1,2,13
/content/audio_speech_actors_01-24/Actor_13/03-01-04-01-02-02-13.wav,03-01-04-01-02-02-13.wav,4,1,2,2,13
/content/audio_speech_actors_01-24/Actor_13/03-01-07-01-02-02-13.wav,03-01-07-01-02-02-13.wav,7,1,2,2,13
/content/audio_speech_actors_01-24/Actor_13/03-01-05-01-02-02-13.wav,03-01-05-01-02-02-13.wav,5,1,2,2,13
/content/audio_speech_actors_01-24/Actor_13/03-01-03-02-01-02-13.wav,03-01-03-02-01-02-13.wav,3,2,1,2,13
/content/audio_speech_actors_01-24/Actor_13/03-01-06-02-01-01-13.wav,03-01-06-02-01-01-13.wav,6,2,1,1,13
/content/audio_speech_actors_01-24/Actor_13/03-01-02-01-02-02-13.wav,03-01-02-01-02-02-13.wav,2,1,2,2,13
/content/audio_speech_actors_01-24/Actor_13/03-01-02-02-01-02-13.wav,03-01-02-02-01-02-13.wav,2,2,1,2,13
/content/audio_speech_actors_01-24/Actor_13/03-01-05-01-02-01-13.wav,03-01-05-01-02-01-13.wav,5,1,2,1,13
/content/audio_speech_actors_01-24/Actor_13/03-01-04-02-02-02-13.wav,03-01-04-02-02-02-13.wav,4,2,2,2,13
/content/audio_speech_actors_01-24/Actor_13/03-01-04-02-01-01-13.wav,03-01-04-02-01-01-13.wav,4,2,1,1,13
/content/audio_speech_actors_01-24/Actor_13/03-01-06-01-01-01-13.wav,03-01-06-01-01-01-13.wav,6,1,1,1,13
/content/audio_speech_actors_01-24/Actor_13/03-01-04-02-02-01-13.wav,03-01-04-02-02-01-13.wav,4,2,2,1,13
/content/audio_speech_actors_01-24/Actor_13/03-01-01-01-01-02-13.wav,03-01-01-01-01-02-13.wav,1,1,1,2,13
/content/audio_speech_actors_01-24/Actor_13/03-01-04-01-01-01-13.wav,03-01-04-01-01-01-13.wav,4,1,1,1,13
/content/audio_speech_actors_01-24/Actor_13/03-01-08-02-01-01-13.wav,03-01-08-02-01-01-13.wav,8,2,1,1,13
/content/audio_speech_actors_01-24/Actor_13/03-01-06-01-02-02-13.wav,03-01-06-01-02-02-13.wav,6,1,2,2,13
/content/audio_speech_actors_01-24/Actor_13/03-01-02-01-01-01-13.wav,03-01-02-01-01-01-13.wav,2,1,1,1,13
/content/audio_speech_actors_01-24/Actor_13/03-01-04-02-01-02-13.wav,03-01-04-02-01-02-13.wav,4,2,1,2,13
/content/audio_speech_actors_01-24/Actor_13/03-01-05-02-02-02-13.wav,03-01-05-02-02-02-13.wav,5,2,2,2,13
/content/audio_speech_actors_01-24/Actor_13/03-01-08-01-02-02-13.wav,03-01-08-01-02-02-13.wav,8,1,2,2,13
/content/audio_speech_actors_01-24/Actor_15/03-01-04-02-01-01-15.wav,03-01-04-02-01-01-15.wav,4,2,1,1,15
/content/audio_speech_actors_01-24/Actor_15/03-01-08-02-02-01-15.wav,03-01-08-02-02-01-15.wav,8,2,2,1,15
/content/audio_speech_actors_01-24/Actor_15/03-01-03-01-02-02-15.wav,03-01-03-01-02-02-15.wav,3,1,2,2,15
/content/audio_speech_actors_01-24/Actor_15/03-01-02-02-01-02-15.wav,03-01-02-02-01-02-15.wav,2,2,1,2,15
/content/audio_speech_actors_01-24/Actor_15/03-01-05-01-01-02-15.wav,03-01-05-01-01-02-15.wav,5,1,1,2,15
/content/audio_speech_actors_01-24/Actor_15/03-01-01-01-02-01-15.wav,03-01-01-01-02-01-15.wav,1,1,2,1,15
/content/audio_speech_actors_01-24/Actor_15/03-01-06-01-02-02-15.wav,03-01-06-01-02-02-15.wav,6,1,2,2,15
/content/audio_speech_actors_01-24/Actor_15/03-01-07-01-02-02-15.wav,03-01-07-01-02-02-15.wav,7,1,2,2,15
/content/audio_speech_actors_01-24/Actor_15/03-01-07-01-01-01-15.wav,03-01-07-01-01-01-15.wav,7,1,1,1,15
/content/audio_speech_actors_01-24/Actor_15/03-01-05-02-02-02-15.wav,03-01-05-02-02-02-15.wav,5,2,2,2,15
/content/audio_speech_actors_01-24/Actor_15/03-01-03-02-02-01-15.wav,03-01-03-02-02-01-15.wav,3,2,2,1,15
/content/audio_speech_actors_01-24/Actor_15/03-01-04-01-01-01-15.wav,03-01-04-01-01-01-15.wav,4,1,1,1,15
/content/audio_speech_actors_01-24/Actor_15/03-01-05-02-02-01-15.wav,03-01-05-02-02-01-15.wav,5,2,2,1,15
/content/audio_speech_actors_01-24/Actor_15/03-01-06-02-01-01-15.wav,03-01-06-02-01-01-15.wav,6,2,1,1,15
/content/audio_speech_actors_01-24/Actor_15/03-01-02-01-01-01-15.wav,03-01-02-01-01-01-15.wav,2,1,1,1,15
/content/audio_speech_actors_01-24/Actor_15/03-01-04-02-02-02-15.wav,03-01-04-02-02-02-15.wav,4,2,2,2,15
/content/audio_speech_actors_01-24/Actor_15/03-01-04-02-01-02-15.wav,03-01-04-02-01-02-15.wav,4,2,1,2,15
/content/audio_speech_actors_01-24/Actor_15/03-01-08-01-02-02-15.wav,03-01-08-01-02-02-15.wav,8,1,2,2,15
/content/audio_speech_actors_01-24/Actor_15/03-01-07-01-01-02-15.wav,03-01-07-01-01-02-15.wav,7,1,1,2,15
/content/audio_speech_actors_01-24/Actor_15/03-01-06-01-01-01-15.wav,03-01-06-01-01-01-15.wav,6,1,1,1,15
/content/audio_speech_actors_01-24/Actor_15/03-01-08-01-02-01-15.wav,03-01-08-01-02-01-15.wav,8,1,2,1,15
/content/audio_speech_actors_01-24/Actor_15/03-01-05-01-01-01-15.wav,03-01-05-01-01-01-15.wav,5,1,1,1,15
/content/audio_speech_actors_01-24/Actor_15/03-01-08-01-01-01-15.wav,03-01-08-01-01-01-15.wav,8,1,1,1,15
/content/audio_speech_actors_01-24/Actor_15/03-01-01-01-01-02-15.wav,03-01-01-01-01-02-15.wav,1,1,1,2,15
/content/audio_speech_actors_01-24/Actor_15/03-01-08-02-01-02-15.wav,03-01-08-02-01-02-15.wav,8,2,1,2,15
/content/audio_speech_actors_01-24/Actor_15/03-01-04-01-01-02-15.wav,03-01-04-01-01-02-15.wav,4,1,1,2,15
/content/audio_speech_actors_01-24/Actor_15/03-01-03-02-02-02-15.wav,03-01-03-02-02-02-15.wav,3,2,2,2,15
/content/audio_speech_actors_01-24/Actor_15/03-01-02-02-02-02-15.wav,03-01-02-02-02-02-15.wav,2,2,2,2,15
/content/audio_speech_actors_01-24/Actor_15/03-01-05-01-02-01-15.wav,03-01-05-01-02-01-15.wav,5,1,2,1,15
/content/audio_speech_actors_01-24/Actor_15/03-01-07-02-01-02-15.wav,03-01-07-02-01-02-15.wav,7,2,1,2,15
/content/audio_speech_actors_01-24/Actor_15/03-01-02-01-02-01-15.wav,03-01-02-01-02-01-15.wav,2,1,2,1,15
/content/audio_speech_actors_01-24/Actor_15/03-01-05-01-02-02-15.wav,03-01-05-01-02-02-15.wav,5,1,2,2,15
/content/audio_speech_actors_01-24/Actor_15/03-01-06-01-01-02-15.wav,03-01-06-01-01-02-15.wav,6,1,1,2,15
/content/audio_speech_actors_01-24/Actor_15/03-01-03-02-01-01-15.wav,03-01-03-02-01-01-15.wav,3,2,1,1,15
/content/audio_speech_actors_01-24/Actor_15/03-01-02-02-02-01-15.wav,03-01-02-02-02-01-15.wav,2,2,2,1,15
/content/audio_speech_actors_01-24/Actor_15/03-01-07-01-02-01-15.wav,03-01-07-01-02-01-15.wav,7,1,2,1,15
/content/audio_speech_actors_01-24/Actor_15/03-01-01-01-02-02-15.wav,03-01-01-01-02-02-15.wav,1,1,2,2,15
/content/audio_speech_actors_01-24/Actor_15/03-01-04-01-02-02-15.wav,03-01-04-01-02-02-15.wav,4,1,2,2,15
/content/audio_speech_actors_01-24/Actor_15/03-01-03-02-01-02-15.wav,03-01-03-02-01-02-15.wav,3,2,1,2,15
/content/audio_speech_actors_01-24/Actor_15/03-01-04-01-02-01-15.wav,03-01-04-01-02-01-15.wav,4,1,2,1,15
/content/audio_speech_actors_01-24/Actor_15/03-01-08-02-02-02-15.wav,03-01-08-02-02-02-15.wav,8,2,2,2,15
/content/audio_speech_actors_01-24/Actor_15/03-01-03-01-02-01-15.wav,03-01-03-01-02-01-15.wav,3,1,2,1,15
/content/audio_speech_actors_01-24/Actor_15/03-01-05-02-01-01-15.wav,03-01-05-02-01-01-15.wav,5,2,1,1,15
/content/audio_speech_actors_01-24/Actor_15/03-01-05-02-01-02-15.wav,03-01-05-02-01-02-15.wav,5,2,1,2,15
/content/audio_speech_actors_01-24/Actor_15/03-01-07-02-01-01-15.wav,03-01-07-02-01-01-15.wav,7,2,1,1,15
/content/audio_speech_actors_01-24/Actor_15/03-01-03-01-01-01-15.wav,03-01-03-01-01-01-15.wav,3,1,1,1,15
/content/audio_speech_actors_01-24/Actor_15/03-01-04-02-02-01-15.wav,03-01-04-02-02-01-15.wav,4,2,2,1,15
/content/audio_speech_actors_01-24/Actor_15/03-01-02-01-01-02-15.wav,03-01-02-01-01-02-15.wav,2,1,1,2,15
/content/audio_speech_actors_01-24/Actor_15/03-01-07-02-02-02-15.wav,03-01-07-02-02-02-15.wav,7,2,2,2,15
/content/audio_speech_actors_01-24/Actor_15/03-01-01-01-01-01-15.wav,03-01-01-01-01-01-15.wav,1,1,1,1,15
/content/audio_speech_actors_01-24/Actor_15/03-01-03-01-01-02-15.wav,03-01-03-01-01-02-15.wav,3,1,1,2,15
/content/audio_speech_actors_01-24/Actor_15/03-01-06-02-01-02-15.wav,03-01-06-02-01-02-15.wav,6,2,1,2,15
/content/audio_speech_actors_01-24/Actor_15/03-01-06-02-02-02-15.wav,03-01-06-02-02-02-15.wav,6,2,2,2,15
/content/audio_speech_actors_01-24/Actor_15/03-01-02-02-01-01-15.wav,03-01-02-02-01-01-15.wav,2,2,1,1,15
/content/audio_speech_actors_01-24/Actor_15/03-01-08-01-01-02-15.wav,03-01-08-01-01-02-15.wav,8,1,1,2,15
/content/audio_speech_actors_01-24/Actor_15/03-01-07-02-02-01-15.wav,03-01-07-02-02-01-15.wav,7,2,2,1,15
/content/audio_speech_actors_01-24/Actor_15/03-01-06-02-02-01-15.wav,03-01-06-02-02-01-15.wav,6,2,2,1,15
/content/audio_speech_actors_01-24/Actor_15/03-01-08-02-01-01-15.wav,03-01-08-02-01-01-15.wav,8,2,1,1,15
/content/audio_speech_actors_01-24/Actor_15/03-01-02-01-02-02-15.wav,03-01-02-01-02-02-15.wav,2,1,2,2,15
/content/audio_speech_actors_01-24/Actor_15/03-01-06-01-02-01-15.wav,03-01-06-01-02-01-15.wav,6,1,2,1,15
/content/audio_speech_actors_01-24/Actor_23/03-01-03-01-02-02-23.wav,03-01-03-01-02-02-23.wav,3,1,2,2,23
/content/audio_speech_actors_01-24/Actor_23/03-01-08-01-02-01-23.wav,03-01-08-01-02-01-23.wav,8,1,2,1,23
/content/audio_speech_actors_01-24/Actor_23/03-01-02-02-02-02-23.wav,03-01-02-02-02-02-23.wav,2,2,2,2,23
/content/audio_speech_actors_01-24/Actor_23/03-01-07-01-02-01-23.wav,03-01-07-01-02-01-23.wav,7,1,2,1,23
/content/audio_speech_actors_01-24/Actor_23/03-01-02-01-02-01-23.wav,03-01-02-01-02-01-23.wav,2,1,2,1,23
/content/audio_speech_actors_01-24/Actor_23/03-01-06-02-02-01-23.wav,03-01-06-02-02-01-23.wav,6,2,2,1,23
/content/audio_speech_actors_01-24/Actor_23/03-01-06-01-02-01-23.wav,03-01-06-01-02-01-23.wav,6,1,2,1,23
/content/audio_speech_actors_01-24/Actor_23/03-01-05-02-01-01-23.wav,03-01-05-02-01-01-23.wav,5,2,1,1,23
/content/audio_speech_actors_01-24/Actor_23/03-01-01-01-02-01-23.wav,03-01-01-01-02-01-23.wav,1,1,2,1,23
/content/audio_speech_actors_01-24/Actor_23/03-01-07-01-01-01-23.wav,03-01-07-01-01-01-23.wav,7,1,1,1,23
/content/audio_speech_actors_01-24/Actor_23/03-01-08-01-01-01-23.wav,03-01-08-01-01-01-23.wav,8,1,1,1,23
/content/audio_speech_actors_01-24/Actor_23/03-01-02-02-02-01-23.wav,03-01-02-02-02-01-23.wav,2,2,2,1,23
/content/audio_speech_actors_01-24/Actor_23/03-01-08-02-01-01-23.wav,03-01-08-02-01-01-23.wav,8,2,1,1,23
/content/audio_speech_actors_01-24/Actor_23/03-01-06-01-01-01-23.wav,03-01-06-01-01-01-23.wav,6,1,1,1,23
/content/audio_speech_actors_01-24/Actor_23/03-01-04-01-02-01-23.wav,03-01-04-01-02-01-23.wav,4,1,2,1,23
/content/audio_speech_actors_01-24/Actor_23/03-01-08-01-02-02-23.wav,03-01-08-01-02-02-23.wav,8,1,2,2,23
/content/audio_speech_actors_01-24/Actor_23/03-01-08-02-02-01-23.wav,03-01-08-02-02-01-23.wav,8,2,2,1,23
/content/audio_speech_actors_01-24/Actor_23/03-01-01-01-02-02-23.wav,03-01-01-01-02-02-23.wav,1,1,2,2,23
/content/audio_speech_actors_01-24/Actor_23/03-01-05-01-01-01-23.wav,03-01-05-01-01-01-23.wav,5,1,1,1,23
/content/audio_speech_actors_01-24/Actor_23/03-01-05-02-02-01-23.wav,03-01-05-02-02-01-23.wav,5,2,2,1,23
/content/audio_speech_actors_01-24/Actor_23/03-01-08-02-02-02-23.wav,03-01-08-02-02-02-23.wav,8,2,2,2,23
/content/audio_speech_actors_01-24/Actor_23/03-01-04-01-01-02-23.wav,03-01-04-01-01-02-23.wav,4,1,1,2,23
/content/audio_speech_actors_01-24/Actor_23/03-01-01-01-01-02-23.wav,03-01-01-01-01-02-23.wav,1,1,1,2,23
/content/audio_speech_actors_01-24/Actor_23/03-01-04-01-02-02-23.wav,03-01-04-01-02-02-23.wav,4,1,2,2,23
/content/audio_speech_actors_01-24/Actor_23/03-01-02-01-01-01-23.wav,03-01-02-01-01-01-23.wav,2,1,1,1,23
/content/audio_speech_actors_01-24/Actor_23/03-01-05-01-02-01-23.wav,03-01-05-01-02-01-23.wav,5,1,2,1,23
/content/audio_speech_actors_01-24/Actor_23/03-01-06-02-02-02-23.wav,03-01-06-02-02-02-23.wav,6,2,2,2,23
/content/audio_speech_actors_01-24/Actor_23/03-01-02-02-01-01-23.wav,03-01-02-02-01-01-23.wav,2,2,1,1,23
/content/audio_speech_actors_01-24/Actor_23/03-01-02-01-01-02-23.wav,03-01-02-01-01-02-23.wav,2,1,1,2,23
/content/audio_speech_actors_01-24/Actor_23/03-01-03-02-02-01-23.wav,03-01-03-02-02-01-23.wav,3,2,2,1,23
/content/audio_speech_actors_01-24/Actor_23/03-01-03-01-01-01-23.wav,03-01-03-01-01-01-23.wav,3,1,1,1,23
/content/audio_speech_actors_01-24/Actor_23/03-01-07-01-01-02-23.wav,03-01-07-01-01-02-23.wav,7,1,1,2,23
/content/audio_speech_actors_01-24/Actor_23/03-01-05-02-02-02-23.wav,03-01-05-02-02-02-23.wav,5,2,2,2,23
/content/audio_speech_actors_01-24/Actor_23/03-01-06-02-01-02-23.wav,03-01-06-02-01-02-23.wav,6,2,1,2,23
/content/audio_speech_actors_01-24/Actor_23/03-01-08-01-01-02-23.wav,03-01-08-01-01-02-23.wav,8,1,1,2,23
/content/audio_speech_actors_01-24/Actor_23/03-01-07-02-02-02-23.wav,03-01-07-02-02-02-23.wav,7,2,2,2,23
/content/audio_speech_actors_01-24/Actor_23/03-01-06-01-02-02-23.wav,03-01-06-01-02-02-23.wav,6,1,2,2,23
/content/audio_speech_actors_01-24/Actor_23/03-01-03-02-01-02-23.wav,03-01-03-02-01-02-23.wav,3,2,1,2,23
/content/audio_speech_actors_01-24/Actor_23/03-01-03-01-02-01-23.wav,03-01-03-01-02-01-23.wav,3,1,2,1,23
/content/audio_speech_actors_01-24/Actor_23/03-01-04-02-01-01-23.wav,03-01-04-02-01-01-23.wav,4,2,1,1,23
/content/audio_speech_actors_01-24/Actor_23/03-01-07-02-01-01-23.wav,03-01-07-02-01-01-23.wav,7,2,1,1,23
/content/audio_speech_actors_01-24/Actor_23/03-01-06-01-01-02-23.wav,03-01-06-01-01-02-23.wav,6,1,1,2,23
/content/audio_speech_actors_01-24/Actor_23/03-01-04-02-01-02-23.wav,03-01-04-02-01-02-23.wav,4,2,1,2,23
/content/audio_speech_actors_01-24/Actor_23/03-01-07-01-02-02-23.wav,03-01-07-01-02-02-23.wav,7,1,2,2,23
/content/audio_speech_actors_01-24/Actor_23/03-01-08-02-01-02-23.wav,03-01-08-02-01-02-23.wav,8,2,1,2,23
/content/audio_speech_actors_01-24/Actor_23/03-01-07-02-01-02-23.wav,03-01-07-02-01-02-23.wav,7,2,1,2,23
/content/audio_speech_actors_01-24/Actor_23/03-01-05-01-01-02-23.wav,03-01-05-01-01-02-23.wav,5,1,1,2,23
/content/audio_speech_actors_01-24/Actor_23/03-01-05-01-02-02-23.wav,03-01-05-01-02-02-23.wav,5,1,2,2,23
/content/audio_speech_actors_01-24/Actor_23/03-01-03-02-02-02-23.wav,03-01-03-02-02-02-23.wav,3,2,2,2,23
/content/audio_speech_actors_01-24/Actor_23/03-01-01-01-01-01-23.wav,03-01-01-01-01-01-23.wav,1,1,1,1,23
/content/audio_speech_actors_01-24/Actor_23/03-01-02-01-02-02-23.wav,03-01-02-01-02-02-23.wav,2,1,2,2,23
/content/audio_speech_actors_01-24/Actor_23/03-01-03-01-01-02-23.wav,03-01-03-01-01-02-23.wav,3,1,1,2,23
/content/audio_speech_actors_01-24/Actor_23/03-01-07-02-02-01-23.wav,03-01-07-02-02-01-23.wav,7,2,2,1,23
/content/audio_speech_actors_01-24/Actor_23/03-01-04-01-01-01-23.wav,03-01-04-01-01-01-23.wav,4,1,1,1,23
/content/audio_speech_actors_01-24/Actor_23/03-01-03-02-01-01-23.wav,03-01-03-02-01-01-23.wav,3,2,1,1,23
/content/audio_speech_actors_01-24/Actor_23/03-01-06-02-01-01-23.wav,03-01-06-02-01-01-23.wav,6,2,1,1,23
/content/audio_speech_actors_01-24/Actor_23/03-01-04-02-02-02-23.wav,03-01-04-02-02-02-23.wav,4,2,2,2,23
/content/audio_speech_actors_01-24/Actor_23/03-01-05-02-01-02-23.wav,03-01-05-02-01-02-23.wav,5,2,1,2,23
/content/audio_speech_actors_01-24/Actor_23/03-01-02-02-01-02-23.wav,03-01-02-02-01-02-23.wav,2,2,1,2,23
/content/audio_speech_actors_01-24/Actor_23/03-01-04-02-02-01-23.wav,03-01-04-02-02-01-23.wav,4,2,2,1,23
/content/audio_speech_actors_01-24/Actor_08/03-01-06-01-01-01-08.wav,03-01-06-01-01-01-08.wav,6,1,1,1,8
/content/audio_speech_actors_01-24/Actor_08/03-01-07-02-01-01-08.wav,03-01-07-02-01-01-08.wav,7,2,1,1,8
/content/audio_speech_actors_01-24/Actor_08/03-01-06-02-02-01-08.wav,03-01-06-02-02-01-08.wav,6,2,2,1,8
/content/audio_speech_actors_01-24/Actor_08/03-01-06-02-01-02-08.wav,03-01-06-02-01-02-08.wav,6,2,1,2,8
/content/audio_speech_actors_01-24/Actor_08/03-01-02-01-02-02-08.wav,03-01-02-01-02-02-08.wav,2,1,2,2,8
/content/audio_speech_actors_01-24/Actor_08/03-01-07-02-01-02-08.wav,03-01-07-02-01-02-08.wav,7,2,1,2,8
/content/audio_speech_actors_01-24/Actor_08/03-01-04-02-01-02-08.wav,03-01-04-02-01-02-08.wav,4,2,1,2,8
/content/audio_speech_actors_01-24/Actor_08/03-01-04-01-02-01-08.wav,03-01-04-01-02-01-08.wav,4,1,2,1,8
/content/audio_speech_actors_01-24/Actor_08/03-01-06-01-01-02-08.wav,03-01-06-01-01-02-08.wav,6,1,1,2,8
/content/audio_speech_actors_01-24/Actor_08/03-01-04-01-01-02-08.wav,03-01-04-01-01-02-08.wav,4,1,1,2,8
/content/audio_speech_actors_01-24/Actor_08/03-01-08-01-01-02-08.wav,03-01-08-01-01-02-08.wav,8,1,1,2,8
/content/audio_speech_actors_01-24/Actor_08/03-01-03-01-02-02-08.wav,03-01-03-01-02-02-08.wav,3,1,2,2,8
/content/audio_speech_actors_01-24/Actor_08/03-01-05-01-02-01-08.wav,03-01-05-01-02-01-08.wav,5,1,2,1,8
/content/audio_speech_actors_01-24/Actor_08/03-01-06-02-01-01-08.wav,03-01-06-02-01-01-08.wav,6,2,1,1,8
/content/audio_speech_actors_01-24/Actor_08/03-01-08-01-01-01-08.wav,03-01-08-01-01-01-08.wav,8,1,1,1,8
/content/audio_speech_actors_01-24/Actor_08/03-01-04-02-02-01-08.wav,03-01-04-02-02-01-08.wav,4,2,2,1,8
/content/audio_speech_actors_01-24/Actor_08/03-01-02-02-02-01-08.wav,03-01-02-02-02-01-08.wav,2,2,2,1,8
/content/audio_speech_actors_01-24/Actor_08/03-01-03-01-01-01-08.wav,03-01-03-01-01-01-08.wav,3,1,1,1,8
/content/audio_speech_actors_01-24/Actor_08/03-01-02-02-01-02-08.wav,03-01-02-02-01-02-08.wav,2,2,1,2,8
/content/audio_speech_actors_01-24/Actor_08/03-01-07-01-01-02-08.wav,03-01-07-01-01-02-08.wav,7,1,1,2,8
/content/audio_speech_actors_01-24/Actor_08/03-01-05-01-02-02-08.wav,03-01-05-01-02-02-08.wav,5,1,2,2,8
/content/audio_speech_actors_01-24/Actor_08/03-01-08-01-02-02-08.wav,03-01-08-01-02-02-08.wav,8,1,2,2,8
/content/audio_speech_actors_01-24/Actor_08/03-01-05-02-01-01-08.wav,03-01-05-02-01-01-08.wav,5,2,1,1,8
/content/audio_speech_actors_01-24/Actor_08/03-01-01-01-02-02-08.wav,03-01-01-01-02-02-08.wav,1,1,2,2,8
/content/audio_speech_actors_01-24/Actor_08/03-01-07-02-02-01-08.wav,03-01-07-02-02-01-08.wav,7,2,2,1,8
/content/audio_speech_actors_01-24/Actor_08/03-01-04-02-02-02-08.wav,03-01-04-02-02-02-08.wav,4,2,2,2,8
/content/audio_speech_actors_01-24/Actor_08/03-01-08-01-02-01-08.wav,03-01-08-01-02-01-08.wav,8,1,2,1,8
/content/audio_speech_actors_01-24/Actor_08/03-01-03-02-01-01-08.wav,03-01-03-02-01-01-08.wav,3,2,1,1,8
/content/audio_speech_actors_01-24/Actor_08/03-01-03-02-02-02-08.wav,03-01-03-02-02-02-08.wav,3,2,2,2,8
/content/audio_speech_actors_01-24/Actor_08/03-01-06-01-02-01-08.wav,03-01-06-01-02-01-08.wav,6,1,2,1,8
/content/audio_speech_actors_01-24/Actor_08/03-01-07-01-02-01-08.wav,03-01-07-01-02-01-08.wav,7,1,2,1,8
/content/audio_speech_actors_01-24/Actor_08/03-01-05-02-02-01-08.wav,03-01-05-02-02-01-08.wav,5,2,2,1,8
/content/audio_speech_actors_01-24/Actor_08/03-01-08-02-02-01-08.wav,03-01-08-02-02-01-08.wav,8,2,2,1,8
/content/audio_speech_actors_01-24/Actor_08/03-01-04-01-01-01-08.wav,03-01-04-01-01-01-08.wav,4,1,1,1,8
/content/audio_speech_actors_01-24/Actor_08/03-01-02-01-01-01-08.wav,03-01-02-01-01-01-08.wav,2,1,1,1,8
/content/audio_speech_actors_01-24/Actor_08/03-01-02-02-02-02-08.wav,03-01-02-02-02-02-08.wav,2,2,2,2,8
/content/audio_speech_actors_01-24/Actor_08/03-01-04-01-02-02-08.wav,03-01-04-01-02-02-08.wav,4,1,2,2,8
/content/audio_speech_actors_01-24/Actor_08/03-01-01-01-02-01-08.wav,03-01-01-01-02-01-08.wav,1,1,2,1,8
/content/audio_speech_actors_01-24/Actor_08/03-01-07-01-02-02-08.wav,03-01-07-01-02-02-08.wav,7,1,2,2,8
/content/audio_speech_actors_01-24/Actor_08/03-01-03-01-02-01-08.wav,03-01-03-01-02-01-08.wav,3,1,2,1,8
/content/audio_speech_actors_01-24/Actor_08/03-01-01-01-01-01-08.wav,03-01-01-01-01-01-08.wav,1,1,1,1,8
/content/audio_speech_actors_01-24/Actor_08/03-01-03-02-01-02-08.wav,03-01-03-02-01-02-08.wav,3,2,1,2,8
/content/audio_speech_actors_01-24/Actor_08/03-01-08-02-01-01-08.wav,03-01-08-02-01-01-08.wav,8,2,1,1,8
/content/audio_speech_actors_01-24/Actor_08/03-01-02-02-01-01-08.wav,03-01-02-02-01-01-08.wav,2,2,1,1,8
/content/audio_speech_actors_01-24/Actor_08/03-01-07-02-02-02-08.wav,03-01-07-02-02-02-08.wav,7,2,2,2,8
/content/audio_speech_actors_01-24/Actor_08/03-01-01-01-01-02-08.wav,03-01-01-01-01-02-08.wav,1,1,1,2,8
/content/audio_speech_actors_01-24/Actor_08/03-01-06-01-02-02-08.wav,03-01-06-01-02-02-08.wav,6,1,2,2,8
/content/audio_speech_actors_01-24/Actor_08/03-01-05-01-01-02-08.wav,03-01-05-01-01-02-08.wav,5,1,1,2,8
/content/audio_speech_actors_01-24/Actor_08/03-01-02-01-01-02-08.wav,03-01-02-01-01-02-08.wav,2,1,1,2,8
/content/audio_speech_actors_01-24/Actor_08/03-01-02-01-02-01-08.wav,03-01-02-01-02-01-08.wav,2,1,2,1,8
/content/audio_speech_actors_01-24/Actor_08/03-01-04-02-01-01-08.wav,03-01-04-02-01-01-08.wav,4,2,1,1,8
/content/audio_speech_actors_01-24/Actor_08/03-01-06-02-02-02-08.wav,03-01-06-02-02-02-08.wav,6,2,2,2,8
/content/audio_speech_actors_01-24/Actor_08/03-01-05-02-02-02-08.wav,03-01-05-02-02-02-08.wav,5,2,2,2,8
/content/audio_speech_actors_01-24/Actor_08/03-01-07-01-01-01-08.wav,03-01-07-01-01-01-08.wav,7,1,1,1,8
/content/audio_speech_actors_01-24/Actor_08/03-01-03-02-02-01-08.wav,03-01-03-02-02-01-08.wav,3,2,2,1,8
/content/audio_speech_actors_01-24/Actor_08/03-01-05-01-01-01-08.wav,03-01-05-01-01-01-08.wav,5,1,1,1,8
/content/audio_speech_actors_01-24/Actor_08/03-01-05-02-01-02-08.wav,03-01-05-02-01-02-08.wav,5,2,1,2,8
/content/audio_speech_actors_01-24/Actor_08/03-01-03-01-01-02-08.wav,03-01-03-01-01-02-08.wav,3,1,1,2,8
/content/audio_speech_actors_01-24/Actor_08/03-01-08-02-02-02-08.wav,03-01-08-02-02-02-08.wav,8,2,2,2,8
/content/audio_speech_actors_01-24/Actor_08/03-01-08-02-01-02-08.wav,03-01-08-02-01-02-08.wav,8,2,1,2,8
/content/audio_speech_actors_01-24/Actor_24/03-01-02-02-02-02-24.wav,03-01-02-02-02-02-24.wav,2,2,2,2,24
/content/audio_speech_actors_01-24/Actor_24/03-01-06-02-02-02-24.wav,03-01-06-02-02-02-24.wav,6,2,2,2,24
